session_id,phonetic_transcription,language_classification
"fv801041","har vad@r wAs wev@r har mud@r @n spulst@r @N kl2rlos En vr2Gd@los frA+tj@ mEd Als en@G@ pAsi h@t f@rstEl@n vAn sOk@n hEmd@n En rOk@n @m bE+v@rdinst@ war @n wekj@ an ze vAn AfhIN @N ker In @t jar","VL"
"fv801042","Ik wAs xen spOrtiv@ jON@n","VL"
"fv801042","ov@r@G@ns must Ik @rvor zOrG@n teG@n @t mIdAxet@n tY+s t@ zE+n","VL"
"fv801042","dAt wIld@ mar nit xut lYk@n","VL"
"fv801042","z@ hAt @n dONk@r@ pard@start","VL"
"fv801042","dAt wIst Ik","VL"
"fv801042","mar wAz di ny dONk@rbrY+n Op @t swArt@ Af","VL"
"fv801042","Ov m@sxin kAstAJ@kl2r@x","VL"
"fv801042","zA+ Ik har nOG wEl hErkEn@n","VL"
"fv801042","En hu zA+ Ik @t anlEG@n Om har t@ sprek@n t@ krE+G@n","VL"
"fv801042","hE+G@nt nad@rd@ Ig d@ dOrpskOm","VL"
"fv801042","bEst erst ev@n Y+dblaz@n","VL"
"fv801042","dar makt@ Ig d@ mest@ kAns @t sirkys an t@ trEf@n mend@ Ik","VL"
"fv801042","mar t@n OnrExt@","VL"
"fv801042","Gen tEnt Gen wonwaG@s En vErd@r ok nIks dAt @rOp wes dAt hir @n sirkys hAt x@stan Of sA+ kom@n","VL"
"fv801042","dar zA+ Ik fAst mer syksEs hEb@n","VL"
"fv801042","mar ok hir blek Al@s f@rlat@n","VL"
"fv801042","Ik wErt @r nIks wE+z@r vAn En imAnt Om InlIxtIN@ vraG@n dYrvd@ Ik nit","VL"
"fv801042","d@ tor@NklOk slux Elf","VL"
"fv801043","IksElf must mE+ AltE+t x@wOn@ Gev@n vor @t andunl@k lel@k@ AplA+s dAt @n resitAl @N kOnsErt Ov @n op@rA AfrOnd@","VL"
"fv801043","Gen ENk@l kOlEktif Y+tx@brAxt x@lY+t vOnd Ik so mEns@l@k Alz AplA+s","VL"
"fv801043","@r drE+Gd@ tOt In mE+n oxhuk@n @n OnwElvuxl@k@ OntrurIN","VL"
"fv801043","huzer Ik ok Op AplA+s f@rlift wAs Ik AplA+diserd@ zElf mujl@k","VL"
"fv801043","pr2tshE+t b@lEm@rd@ m@ dAt","VL"
"fv801043","d@ kYnst b@GOn In @d bAtwat@r t@rwE+l mE+n rYx fAkYnd@x wErt x@sxrOpt dor mE+n mezum@nd@ mud@r","VL"
"fv801043","d@ OntnYxt@rIN kwAm vor mE+ pAs lat@r","VL"
"fv801044","Ik tond@ dYs xen v@rdrit","VL"
"fv801044","bov@ndin zA+ Ig dAn ok mE+n G@hE+m hEb@ mut@m prE+sxev@n","VL"
"fv801044","na ankop vAn @n erst@ kIp hAt Ik @t Al b@horl@k t@ pAk@n","VL"
"fv801044","bE+ mE+n twed@ kIp zAt @t xut fA+t","VL"
"fv801044","Ik stOt@rd@ bevd@ Em blozd@ En Ik xIN t@n slOt@ nar bY+t@n zOnd@r kIp","VL"
"fv801044","En tun wAz Ik pAs rEd@los f@rlor@n","VL"
"fv801044","m@n vOlG@nd@ kIp kOxt Ik bE+ d@ A+d@ pulir","VL"
"fv801044","Alz Ik mar hArt x@nux kOn fits@n dAn zA+ z@ mE+ wIl@n","VL"
"fv801044","@r GIN Gen dAx forbE+ di hel@ zom@r lAN Ov Ik fitst@ mE+ d@ zil Y+t @t lE+f Op @m pArkur dAd Ik Elk@ av@nt AflEGd@ En warbE+ Ik tElk@s wEl @m par ker vorbE+ har hY+s must","VL"
"fv801044","mar zE+ stOnt nojd bY+t@n En di en@ ker dAt sE+ dAt wEl det kek Ik bl2 d@ And@r@ kAnt Op","VL"
"fv801044","wilrEn@n huvd@ nit mer","VL"
"fv801044","Az Ik mar moj G@nux kOn sxrE+v@n dAn zA+ z@ d@ mE+n@ zE+n","VL"
"fv801045","ok d@ lifd@ vor d@ fOrtY+nl@k@ Ynd@rdOg wAs mE+ nOx fOlkom@n vremt","VL"
"fv801045","ny nOx Is mE+n hA+dIN teG@nov@r hEm AmbivAlEnt","VL"
"fv801045","id@ren Is f@rlEk@rt Ob d@ Onv@rhopt@ bY+t@nkAnS@s fAn @t klE+n@ wAnt id@ren hAt @r zIx Al bE+ nerG@lExt slExs @n mEns t@ zE+n","VL"
"fv801045","wAnt wi d@ Ynd@rdOg lifheft Is @r zElf en @n plIxtsx@trA+@ pud@l","VL"
"fv801045","hE+ kEft so mar wAt vor d@ prEt In plats fAn OpstAnd@x t@ blAf@","VL"
"fv801045","Op slAx stY+kt@ zE+n imaGo vAn OplIxt@r EN kONk@lar vor mE+ In Elkar","VL"
"fv801045","hE+ krex A pOst@rjori d@ trAGik vAn d@ ov@rwInar AzOf hE+ d@ pE+n En @t swet sE+ns ansxE+ns AlsnOx tuvuGd@ an its wAt hE+ darvor Al t@ G@mAk@l@k hAt x@jAt","VL"
"fv801045","hE+ huvd@ zIx nit mer t@ sxam@","VL"
"fv801045","Ik wAz d@Gen@ di zIx sxamd@ sxYld@x am b@wOnd@rIN","VL"
"fv801045","di v@rhiv Ik mar In @t har G@hel tOt warnem@nt idol","VL"
"fv801046","ok d@ vOlG@nd@ d@ Oxt@nt b@werd@ Ik nOx nits OntfAN@n t@ hEb@n mar dAt wAs x@lov@n","VL"
"fv801046","t@n slOt@ hAt @r nam@l@k en mE+S@ G@Antwort pyr vor d@ lOl wAnt sE+ hAt @n v@rmud@n dAd Ik d@ A+t2r vAn dAt mAl@ trAktatj@ wAs","VL"
"fv801046","Ik slot kOnfOrm h@t prInsip@ vAn d@ v@rdel@nd@ rExtfard@xE+t @N kOnvEnsi mEt Y+tslY+d@nt m@zElf","VL"
"fv801046","mar @t mE+S@ wAs werspAn@x","VL"
"fv801046","z@ hilt sIx nit an @t ritywel","VL"
"fv801046","Ik xAv @t Op","VL"
"fv801046","ok har nam b@vil mE+ E+G@l@k nit","VL"
"fv801046","z@ het@ GAbi Of kAti Of soits","VL"
"fv801046","sOms drom Ik nOx fAn har","VL"
"fv801046","d@ war@ wAz @t flermE+S@","VL"
"fv801046","En har b@lANrE+kst@ E+G@sxAp wAs E+G@l@k dAt sE+ nid b@stOnt","VL"
"fv801046","bAmbi wAs fAn ordel dAt an dAt sxam@l@ livd@lev@n En an Al di OnvrYGdbar@ trOts m vAn m@ @n E+nt must kom@n","VL"
"fv801046","huwEl wE+ nit mer zo endrAxt@x E+v@rd@n vor Onz@ Al hel snEl ziltoG@nd@ sEkt@ wAs Onz@ vrintsxAp Apsolyt nid b@kult","VL"
"fv801047","bAmbi wErt In mE+n oG@n Aldor dONk@rd@r","VL"
"fv801047","ny ENk@l d@ kAst@lE+n In Onz@ byrt wAs lek hE+ mer En mer d@ sxYtkl2r an t@ nem@n vAn @n tukOmst di hE+ nit mEt mE+ wIld@ del@n","VL"
"fv801047","wEl v@rtrA+d@ hE+ mE+ nOx tu dAt Y+t Adis AbebA Alen mar sOmb@r@ b@rIxt@N kwam@n","VL"
"fv801047","vAn zE+n vir oms wAs @r ny nOx en ov@r","VL"
"fv801047","zE+n vad@r wAs In lev@n mar vuld@ zIx b@drE+xt","VL"
"fv801047","hE+ hAt @t mujl@k","VL"
"fv801047","Al@s x@b2rd@ mar En @t x@b2rd@ bY+t@n hEm Om","VL"
"fv801047","hE+ wAz nErG@s mer vor nod@x","VL"
"fv801047","h@t wAs @r nit ens mer vor d@ GrAp","VL"
"fv801047","ov@r zE+n benefitplAn@n rEpt@ hE+ mEt xen wort","VL"
"fv801047","d@ hErfst wAs b@GOn@n","VL"
"fv801047","mEt minyt@n erst tun mEt mand@n En t@n slOt@ wAz @t AltE+t hErfst","VL"
"fv801047","mISk@ bEld@ mE+ Op","VL"
"fv801047","kOrt na mE+n OntmutIN mEd bAmbi hAt ok sE+ hEm nOx ens x@zin","VL"
"fv801047","hE+ hAt f@rtElt ov@r Ons trEf@n In d@ wInts@r En ok dAt hE+ @t ny zek@r wIst","VL"
"fv801047","zE+n zontj@ wAs dot","VL"
"fv801047","hE+ hAt har @n AdrEs x@Gev@n mar dar hAt sE+ hEm @m par wek@n lat@r Al nit mer anG@trOf@n","VL"
"fv801047","zE+n hOspitA wIst nit war hE+ nartu wAs","VL"
"fv801047","Op @n Oxt@nt sE+ z@ hAt sE+ hEm mEt pAk En zAk In d@ wonkam@r anG@trOf@n","VL"
"fv801047","hE+ hAt Afx@rek@nt for d@ vorbE+@ mant En ok for d@ darOpfOlG@nd@","VL"
"fv801047","warhen","VL"
"fv801047","h@t ost@n","VL"
"fv801047","h@t sY+d@n","VL"
"fv801047","dAt kOnd@n wE+ Ons xen vAm bE+d@ vorstEl@n","VL"
"fv801048","@n EN@lsmAn","VL"
"fv801048","En Als E+ darna tY+skwAm slux hE+ zE+n vrA+ bOnt Em blA+","VL"
"fv801048","Ext@ b@Gert@ kEnt xen G@nad@","VL"
"fv801048","zowAt @n jar lAN v@rdrux tAnt@ norA dIt In stIlt@","VL"
"fv801048","d@ nAxt@l@k@ Y+tspAtIN@n vAn d@ EN@lsmAn war@n d@ fAmili nid b@kEnt En hE+ b@GOn zowar In d@ smak t@ vAl@n vAnweG@ zE+N GAlAnt@ mAnir@n zE+n dyr@ matpAk@n En zE+m b@rE+thE+t Om snEl @t flams mest@r t@ wOrd@n","VL"
"fv801048","oxArts@n Ond@rzOxt@n har mar kOnd@n Gen ENk@l lEts@l Of x@brEk fAststEl@n","VL"
"fv801048","h@t wErt xand@wEx dY+d@l@k dAt sE+ nits mer zA+ zin","VL"
"fv801048","vAn tun Af b@GOn zE+ og dIk t@ wOrd@n","VL"
"fv801048","z@ stap@ld@ vEtlax na vEtlax In har lIxam Op AlzOf sE+ zIx wA+ v@rbErG@n In zIxsElf","VL"
"fv801048","hE+ krex @n snOr latst@ tek@n vAn sOldAtIsk f@rwer","VL"
"fv801048","mar zE+ zit nit xut","VL"
"fv801048","En zE+ wE+G@rt @m brIl t@ draG@n","VL"
"fv801048","h@t Is zExt sE+ moj@r zOnd@r","VL"
"fv801048","vir vrA+@n","VL"
"fv801048","vir lev@ns b@dOrv@n dor mAn@n","VL"
"fn001257","In @t ox fAn d@ stOr@m","NL"
"fn001257","kes not@bom","NL"
"fn001257","di prE+s waran @ b@drAx fAn ONG@ver fir@ntwInd@GdY+z@nt xYld@ wAs f@bOnd@ xIN na d@ ned@lAnts@ sxrE+vr kes not@bom for z@m buk d OmwEx nar sAntijaxo","NL"
"fn001257","d@ orsprON vAn @d bstan Is d b@wexIN","NL"
"fn001257","an d@ en@ kAnt Om @t pozitiv@ r@zYltat fAn @t rE+z@ t Ond@rstrep@ mar ok OmdAt @t arabis@ wort natAij dor zn orsprON d xtAxt@ am bar@n Oprupt wAt frwE+st na d@ xestl@k@ spiritywel@ vrYxt@n vAn @t rE+z@","NL"
"fn001257","Op rE+s ler j@ j@zElf kEn@","NL"
"fn001257","mar Er fAlt nOx @n And@r wort Op In di InlE+dIN dAt mIsxin wEl v@rbAnt hA+t mEt mE+n fAsinasi fo sAntijaGO d@ kOmpastEla","NL"
"fn001257","sijaja pElgrimaZ","NL"
"fn001257","wAnt hu xan d@ dIN@","NL"
"fv801055","zE+ ordeld@ wElIswar werAl dAd Ik @t Al@mal v@rkert hAt x@dan","VL"
"fv801055","mar tOx","VL"
"fv801055","Ik hAt @t nit so moG@ am bort lEG@n","VL"
"fv801055","Ik At nEt @tsElvd@ Op @n And@r@ wE+z@ mut@ dun","VL"
"fv801055","h@t wAs moG@l@k x@west zY+n@G@r t@ zE+n Op t@ GrOntstOf@n","VL"
"fv801055","@t wAs moG@l@k x@west sOm@G@ Afx@wErkt@ prOdYkt@n t@ dun Afk2r@n Om @n klE+n@ Onb@lAN@rE+k@ fA+t","VL"
"fv801055","Ik must ny Ext@r erst En vorAl dANksE+ mE+n tit@l dANksE+ dez@ truf teG@nov@r d@ kalkOp trAxt@n lerar t@ wOrd@n In @t fird@ jar","VL"
"fv801055","Ik fuld@ mE+ G@wIxt@x En GIN Ind@rdat m@ner hA~ri Opsuk@n","VL"
"fv801055","Ik Ond@rvOnt @r dAt nojt its hel@mal Onv@rmENt kAn zE+n","VL"
"fv801055","nOx fr2Gd@ nOx let","VL"
"fv801055","h@t wAs @r sIndz di mOrG@n @n EGd byrel G@wOrd@n mEt @m bukhA+d@r","VL"
"fv801065","zOnd@r d@ rE+stAs@ vAn GIst@r@ hEb Ik sElfs xen lAst fAn kOrtad@m@xE+t","VL"
"fv801065","Ig bEl nOxmals lAN@r ny mar hor Gen stAp@ In d@ GAN","VL"
"fv801065","Ik sEt m@ ner Op d@ drEmp@l En wAxt","VL"
"fv801065","Ik sta Op lop nar d@ huk fAn d@ strat En ker trYx","VL"
"fv801065","darna lob Ik @m blOkj@ Om Em bEl Opniw an","VL"
"fv801065","@r wOrt nit op@G@dan","VL"
"fv801065","Ik frax @n vorbE+GAN@r hu lat @t Is Em b@slY+t nOx @N kwArtir t@ wAxt@n","VL"
"fv801065","Ik hA+ d@ vorbE+GAN@rs In @t ox mar zi Om Gen vAn bE+d@ huk@n d@ sIkr@tEs kom@n","VL"
"fv801065","@t pOskAntor lIxt an @t And@r@ E+nd@ vAn GrImbErG@n @n Guj@ vE+f kilomet@r hirvAndan","VL"
"fv801065","Gen ENk@l@ zwAN@rsxApskwal ov@rmAnt m@ Ond@rwEx En Ik fInt @t nYm@r vAn d@ wat@rmatsxApE+ Ond@r d@ Ge vor G@ment@b@styr","VL"
"fv801065","Ik sEx har dAt @r Gen reg@nwat@rpOmp In hY+s Is","VL"
"fv801065","Ond@rwEx nar hY+s kob @k @n flEs wat@r tomat@n En kars@n","VL"
"fv801065","kAmperGAs wOrt @r nit f@rkOxt","VL"
"fv801075","z@ pAst@ Al@s an En vOnt sIxsElf Afsxyw@l@k","VL"
"fv801075","z@ vOnt ar sxA+d@rs t@ bret har h2p@ t@ mOl@x En ar ben@ t@ G@spirt","VL"
"fv801075","tun z@ d@ kler@ Y+trOk wAz @t nOx ErG@r","VL"
"fv801075","z@ trOk mEt ar hAnd@ d@ hY+tploj Op har bY+g bE+en knep @n sinazAp@lvEl In ar bIl@ En lit har OnG@spAn@ kY+tspir@ hen En wer kwAb@n","VL"
"fv801075","z@ wAlGd@ bE+na vAn zIxsElf","VL"
"fv801075","wAz Ik mar dot dAxt s@","VL"
"fv801075","z@ b@slot nojt mer t@ et@n","VL"
"fv801075","dAt f@rlAN@ wAs ev@ Grot Alz d@ teG@zIn wAs x@west vordin Om z@n lY+@ lIxam ojt nOG Op hOl t@ jaG@","VL"
"fv801075","h@t wAz @n teG@nzIn In zwet In pE+n in AfmAtIN En t@kOrtkomIN di zIx Al na d@ erst@ rOnd@ OmzEt@ In @ v@rslav@nt f@rlAN@ nar d@zElvd@ pE+n nar v@rdovIN Em b@stEnd@GIN","VL"
"fv801075","wAner Al@s lotswar Op hEm drYkt@ d@ stydi d@ hoftpE+n En d@ tukOmst kOn hE+ nA+@l@ks Im b@weGIN kom@n En must E+ zIx na Elk@ hOnd@rt met@r G@wElt andun Om nit @t pArkur t@ v@rlat@ En In @t xrun@ GrAs ner t@ stOrt@n","VL"
"fv801075","narmat@ hE+ Ext@r vOlhArd@ b@GOn zE+n ad@mhalIN wer vlOt@r t@ wOrd@n z@n hArtslAx reG@lmat@G@r En zE+n trEt verkrAxt@G@r","VL"
"fv801075","h@t lAntsxAp sxof Alz @n kam@rAbelt zE+d@lINs wEx","VL"
"fv801075","d@ wer@lt kwAm lOs fAn z@n vut@","VL"
"fv801075","dIt wAz d@ kOrt@ 2fori vAn @t swev@nd@ lop@ h@t f@rblYf@nd@ G@mAk fAn d@ snElE+t En d@ ilyzi vAn OnY+tpYt@l@khE+t","VL"
"fv801075","na tin twalf rOnd@n b@GOn Ext@r Onv@rmE+d@l@k @t xrot@ lE+d@n d@ pE+nsx2t@n In d@ zE+ d@ hOrt@nd@ ad@mhalIN h@t Y+dbrek@nd@ zwet d@ bArst@nd@ G@vrIxt@n","VL"
"fv801085","Ik hilt s@n en@ hAnt wAst En hAt mE+n vIN@rs an zE+n pOls di zer zer zwAk wAs","VL"
"fv801085","stets prat@ Ik mar teG@n hEm","VL"
"fv801085","ja Ig bEn @r","VL"
"fv801085","w@ wAxt@n sam@n Ob d@ dOkt@r","VL"
"fv801085","Ig blE+v bE+ j@","VL"
"fv801085","zoits","VL"
"fv801085","@r wAz @n vrA+ G@stOpt di v@rplexst@r blek t@ zE+n","VL"
"fv801085","zE+ sprAk EN@ls","VL"
"fv801085","z@ knild@ teG@nov@r mE+","VL"
"fv801085","Ik frux ar Om hErmAns And@r@ pOls t@ vul@n","VL"
"fv801085","w@ kek@n Elkar an En wIst@n Al@bE+ dAd @t forbE+ wAs","VL"
"fv801085","hErmAn heft xen pE+n h@hAt En ok lek hE+ mE+ nit ANst@x","VL"
"fv801085","Ik wAz bAN mar hE+ wAs E+G@l@k rYst@x","VL"
"fv801085","zE+n latst@ word@n klONk@n wAt f@rbast v@rwOnd@rt","VL"
"fv801085","ok At hE+ @t nid b@nA+t","VL"
"fv801085","nojt sA+ z@ di dAx f@rhet@n v@rtEld@ z@","VL"
"fv801085","z@ hAt for hErmAn @n Glasj@ wat@r G@brAxt En tun wAs E+ vAn zE+n stul Afx@Gled@n rExt In har Arm@n war E+ wAs x@stOrv@n","VL"
"fv801085","wElk@ And@r@ vrA+","VL"
"fv801085","wEl d@ vrA+ di bE+ hEm wAs","VL"
"fv801085","h@t wAz In mE+n Arm@n zE+ d@ vrA+ rezolyt","VL"
"fv801085","imAnt must sE+n hAnt fAsthA+d@n tun E+ stirf","VL"
"fv801085","wIl jE+ d@Gen@ zE+n di mE+n hAnt fAsthA+t Iz @n r@frE+n In zE+n briv@n an mE+","VL"
"fv801095","mestAl wAz ar v@rliftE+t rAp ov@r En Y+t Al kOn z@ dAt mujl@k tuGev@n","VL"
"fv801095","mar bE+ bErt blev d@ mAGi dyr@n","VL"
"fv801095","z@ vuld@ zIx dAx na dAx dIxt@r bE+ hEm En G@lYk@G@r","VL"
"fv801095","dar zA+ z@ Al z@n prAxt@G@ wErk@n an d@ myr@n hAN@n","VL"
"fv801095","Of nOx bet@r hE+ kOn d@ myr@n zElf mEt frEskos tOt ImprEsjOnAnt@ sxIld@rE+@n Omtov@r@n","VL"
"fv801095","z@ zA+d@n slExts for m@kar lev@n vor d@ livd@ En d@ kYnst","VL"
"fv801095","dar wA+ z@ vor zOrG@n","VL"
"fv801095","Al must s@ darvor d@ erst@ tE+t @n stOm@ najntufajvdZOp Op @n byrotj@ anem@n","VL"
"fv801095","zElfs Al zA+ z@ Al@ daG@n rEk@n mut@n vYl@n In en Ov And@r@ syp@rmArkt","VL"
"fv801095","bov@ndin hAd@n z@ nit fel nod@x","VL"
"fv801095","z@ hAd@n Elkar","VL"
"fv801095","dyr@ m2b@ls A+tos En And@r@ v@rblInd@nd@ statysImbol@n dar spywd@n z@ Op","VL"
"fv801095","z@ zA+d@n zIx nit lat@n vAN@n zoAls Yn A+d@rs Om brav me t@ lop@n In @t xArel vAn v@rzek@rIN@n En Avb@talIN@n","VL"
"fv801095","sleks wAz nid mer dAn @n wAnd@l@nd@ lev@nsf@rzek@rIN G@blek@n t@ saj Om d@ klE+n@ lEt@rtj@s t@ lez@n","VL"
"fv801095","SA~s@ dAt x@ Op tE+t x@bor@n zE+t And@rz lip@n w@ hir ny nit zE+ z@ En z@ b@GOn zE+n hAnt In d@ har@ Y+dbYnd@x mEt har Arm hen En wer t@ zwir@n","VL"
"fv801095","k sAl t Em zEG@n","VL"
"fv801095","bEn wEl b@niwt","VL"
"fn001261","Alx@men En IndelIN","NL"
"fn001261","en fAn d@ dIN@ di Ik xrOnd@x En prIns@pjel f@rAfsxyw En hat Is d@ hokYspokYs mEt x@hE+m@ mId@l@n d@ hAnd@l In x@nesmIdl@n di Alz @t x@hE+m fAn d@ Y+tfInd@r xEld@n","NL"
"fn001261","dIt frwE+t sAl nimAt mE+ kYn@ mak@n","NL"
"fn001261","not","NL"
"fn001261","E+nd@ not","NL"
"fn001261","mE+n apotek b@vAt nit fel zEltsams","NL"
"fn001261","hast Al mE+n tej@n EkstrAkt@n olij@n En pud@rs zE+n AfkOmst@x fAn frux@r x@Axt@ tex@wod@x Ext@r felvYld@x fErAxt@ spOtxutkop@ x@neskrAxt@G@ krY+d@n di Ob @t frE+j@ fElt sOm@x@ rOnt @t hY+s Op Afx@lex@n En ONx@rEpt@ plats@n xruj@n","NL"
"fn001261","x@neskrY+dIn di mestAl xen sEnt kOst@n","NL"
"fn001261","dAd Iz des@ lE+st fAN x@nesmId@l@n di vAn bIn@n Y+t hE+lzam d@ wEr@ksamhE+t fAn wat@r Ond@rst2n@n","NL"
"fn001261","@t sA+ tEnslOt@ x@mAk@l@k Opx@fAt kYn@ wOrd@n Alz @n wAntrA+w@n tex@ d@ x@nes@nd@ krAxt fAn wat@r","NL"
"fn001261","mar Er sE+n zik@n di fAnwex@ @n Onof@rwIn@l@k@ ANst for wat@r mujl@k tOt @n lAN@r@ wat@rky kYn@ b@slY+t@n","NL"
"fn001261","for hEn wIld@ Ik @d mAk@l@k@ mak@n","NL"
"fn001261","mEt And@r@ word@n d@ wat@tupAsIN@n f@rmInd@r@n f@renfA+d@x@n En d@ dy fAn d@ kyr f@rkOrt@n","NL"
"fn001261","dAt kAn En sAl x@b2r@n waner Ik t@ Y+twEnd@G@ kyr mEt wat@r In d@ hAnt wEr@k dor @n InwEnd@x@ kyr","NL"
"fn001261","d@ x@nesmId@l@n","NL"
"fn001261","wi d@ divErs@ Artikl@n fAn des@ Apoteg b@stydert sit mEten dAt s@ nEt sowAls Al@ wat@tupAsIN@n zElf @n driled@x dul din@n","NL"
"fn001261","Onx@zOnd@ zik@ stOf@n In @t InwEnd@x@ OplOs@n En Afur@n","NL"
"fn001261","f@rfOlx@ns @t f@rstEr@k@n fAn @t OrxanIsm@","NL"
"fn001261","bE+d@ b@nad@rINswE+s@n d@ InwEnd@x@ En d@ Y+twEnd@G@ tupAsIN@n slY+t@n Op @lkar an En wErk@n Als en x@hel sam@n","NL"
"fn001261","nOxtAns wIl Ik for @n t@l2rstElIN warsxyw@n","NL"
"fn001261","d@ lIxtst@ tupAsIN Ov @d ny Y+twEnd@x Of InwEnd@x Is Is d@ bEst@","NL"
"fn001261","not","NL"
"fn001261","fel@n men@n dAt @t nit And@s kAn Of xrot@ hufelhed@ medisE+n@n pIl@n En dErxl@k@ mak@ x@sOnt","NL"
"fv801105","j@ kYnt Om slY+s hen lop@","VL"
"fv801105","bov@ Ob d@ wAl@ Iz @n sxElp@pAt aNG@lExt","VL"
"fv801105","ojt kONk@rerd@ slY+s mEd brYG@","VL"
"fv801105","ojt wErt h@t In @t xrafsxAp fland@r@ b@sxA+t Als prInsipals@ port fAnd@r ze","VL"
"fv801105","mar Al In d@ zEstind@ ew klaxd@ @t xIld@ dEr sxunmak@rs ov@r d@ diminysi vAnd@r sted@","VL"
"fv801105","slY+s slip In","VL"
"fv801105","hE+ v@rGIst@ zIx derl@k","VL"
"fv801105","h@t mEns@lev@ blujt wEl deG@l@k In slY+s t@nmInst@ dAt vAn d@ mId@stAnd@r","VL"
"fv801105","mar hir vAn Ob d@ wAl@ lE+k@ d@ wInk@lwE+k@ wEx@retuSert","VL"
"fv801105","y zit @n prEnt fAn @n v@rstIlt stAtj@ ErG@z In d@ ned@rlAnd@","VL"
"fv801105","h@d bElfOrt v@rwE+st nar vland@r@","VL"
"fv801105","h@t Is nit for nits @t en@G@ bElfOrt In @t konINkrE+k","VL"
"fv801115","bE+ Int@lEktywel@ In vland@r@ Is lO:r adl@r mEt ar pArE+s@ Int@lEktywel@ Int@rvjuws @N klE+n@ b@rumthE+t","VL"
"fv801115","@t kynstkAnal Arte wOrt In vland@r@ In d@ frAns@ vErsi Y+tx@zOnd@","VL"
"fv801115","mE+N Gen@rasi vlamIN@ lerd@ Als twed@ tal h@t frAns vAnAf @t erst@ sxoljar","VL"
"fv801115","dAt wErkt lat@r dor lit@rE:r@ vorbeld@ sxIld@rkYnst filozofi smakfOrmIN","VL"
"fv801115","mestAl vOlstat mEn Er vAm bE+d@ kAnt@ me d@ v@rsxIl@ Af t@ sxY+v@ Ob d@ Opozisi  kAtolik","VL"
"fv801115","mar Als f@rklarIN Iz dAt OnturE+k@nt","VL"
"fv801115","istoris@ wOrt@ls fAn di kliSes kom@ G@reG@ld bov@GrOnts","VL"
"fv801125","w@ lip@ ov@r d@ bred@ kErkOflan","VL"
"fv801125","zA+ jE+ m@  vrux pjE:r","VL"
"fv801125","warOm zA+ Ik","VL"
"fv801125","j@ b@GrE+pt @t nit sE+ pjE:r","VL"
"fv801125","zA+ jE+ m@ v@rad@n","VL"
"fv801125","v@rad@n","VL"
"fv801125","w@ sluG@ rExts Af EN GIN@ ny Ik fuld@ dAt m@ten plOts wEl d@ Gud@ rIxtIN Y+t","VL"
"fv801125","steg dIt In j@ zAk zE+ pjE:r En Ik nAm @t forwErp an","VL"
"fv801125","pjE:r","VL"
"fv801125","Ik het nit pjE:r Ig bEn pAtris","VL"
"fv801125","twInt@x met@r vor Ons lAG @n wIt@ vlEk Op @t xrInt","VL"
"fv801125","h@t lek @n zAgduk kInd@fOrmat","VL"
"fv801125","@t wAz @n Grot@ wIt@ leli","VL"
"fv801125","di sten Is wAd Onz bInt rObE:r","VL"
"fv801125","j@ kYnt m@ rup@ wAner j@ wIlt","VL"
"fv801125","plOts@lIN wAs pjE:r v@rdwen@","VL"
"fv801125","GIns stOnd@n d@ zwArt@ Al v@sam@lt rOnt @t xrAf","VL"
"fv801125","h@t x@wIxt fAn d@ sten wox In m@n zAk","VL"
"fv801125","Ik fuld@ hEm @n Grot@ stenklOmp wOrd@ mEt kA+d@ G@pOlE+zd@ rAnd@ En @n brOkl@G@ wArm@ bIn@zE+d@","VL"
"fv801125","d@ zEr@k Iz b@sxad@xt rip@ d@ zwArt@ En v@rvOlG@ns h@t xrAf Is x@sxOnd@ Onz@ er G@krENkt","VL"
"fv801125","Of tOx","VL"
"fv801125","@t xrot@r@ fOrmat h@t siGnifikAnt zwArt@ mArm@r d@ nam vAn d@ statsmAn In GA+t En @m blumstYk fAn @n brYs@ls@ fAmili","VL"
"fv801125","Op @t kartj@ stOnt suv@nir emy b@woG@ hErIn@rIN@","VL"
"fv801125","tun lAz Ig d@ nam mOjze kap@nt tSOmbe","VL"
"fv801135","d@ Grup wAs Alz @n rud@l","VL"
"fv801135","E+G@nG@rE+t Optred@n wErt nit x@dYlt En wi zIx AfsxE+d@ wAs frE+ wIlt","VL"
"fv801135","an d@ rAnt fAn h@d bOs wAs xE+ Opx@dok@n h@t x@vrezd@ siluwEt sxErp Afx@tek@nt teG@n d@ lax ov@r d@ bErx hAN@nd@ wOlk@n","VL"
"fv801135","Op @n sYk@ldrAfj@ lip hE+ z@n b@laG@rs t@G@mut kwE+l@nt d@ nEkhar@n ov@rE+nt d@ GrE+ns Op s@n bAk@s Als @n v@rstArd@ lAx","VL"
"fv801135","h@t wAs AlzOv d@ jaG@rs fyr spywd@n","VL"
"fv801135","ok @n zik@ A+d@ wOlf kOn d@ urANst nit wExnem@n","VL"
"fv801135","ens t@ mer wAs @r idz dAt nit klOpt@","VL"
"fv801135","d@ nAtyr muzd b@sxErmt kErnwap@nz d@ wer@lt Y+t","VL"
"fv801135","mar zE+ kOn h@t stEm@tj@ dAt fraG@n stEld@ nit h@t swE+G@n OplEG@n","VL"
"fv801135","Op @n dAx sA+d@n dENk@n En dun h@tsElvd@ zE+n En zA+ z@ h@t xi b@talt sEt@n","VL"
"fv801135","vrak wOrt kA+t x@not@n","VL"
"fv801135","mar h@t wAxt@n makt@ har OnrYst@x","VL"
